      0.16184584E-02     -0.50387690E-02      0.52923152E-02      0.79514426E+08
      0.10485697E+00     -0.41428923E-02      0.10493878E+00      0.79514426E+08
     -0.26612537E-02      0.74747332E-03      0.27642336E-02      0.79514426E+08
     -0.59774081E-02      0.36958005E-02      0.70276844E-02      0.79514426E+08
     -0.27406072E-02      0.10555362E-02      0.29368495E-02      0.79514426E+08
     -0.52374020E-03      0.55649205E-03      0.76419056E-03      0.79514426E+08
     -0.15421949E-03      0.31780001E-02      0.31817398E-02      0.79514426E+08
     -0.36321126E-03      0.14825755E-02      0.15264182E-02      0.79514426E+08
      0.26202280E-02     -0.88507641E-03      0.27656744E-02      0.79514426E+08
