      0.23858673E-02     -0.87586609E-02      0.90778028E-02      0.24273522E+10
      0.12920297E+00     -0.54293983E-02      0.12931700E+00      0.24273522E+10
     -0.35099913E-02      0.12289482E-02      0.37189182E-02      0.24273522E+10
     -0.88643172E-02      0.46537311E-02      0.10011660E-01      0.24273522E+10
     -0.33318781E-02      0.92702529E-03      0.34584372E-02      0.24273522E+10
     -0.32792494E-03      0.27071830E-03      0.42523307E-03      0.24273522E+10
     -0.48874137E-03      0.42074995E-02      0.42357904E-02      0.24273522E+10
     -0.32505680E-03      0.17033406E-02      0.17340794E-02      0.24273522E+10
      0.33851878E-02     -0.12534836E-02      0.36098085E-02      0.24273522E+10
