      0.18000000E+00      0.72502367E-05     -0.11412092E-02      0.11412322E-02      0.30304628E-05      0.40197788E-05      0.50341163E-05      0.70014168E-01      0.18892772E-04      0.70014170E-01      0.70014168E-01      0.18892772E-04      0.70014170E-01     -0.21829475E-02      0.20838245E-02      0.30178775E-02     -0.21782477E-02      0.17912188E-02      0.28201468E-02     -0.39724114E-02      0.21416192E-02      0.45129353E-02     -0.63873492E-02      0.28988389E-02      0.70143778E-02     -0.10094036E-02      0.81427457E-03      0.12968958E-02     -0.25076368E-02      0.10317216E-02      0.27115848E-02     -0.68059807E-03      0.28456700E-02      0.29259275E-02     -0.11312580E-03      0.16949384E-02      0.16987094E-02      0.14633784E-02     -0.95648683E-06      0.14633787E-02     -0.56435263E-04      0.35559495E-02      0.35563973E-02     -0.37786629E-03      0.24077239E-02      0.24371946E-02     -0.31731550E-03      0.15886661E-02      0.16200461E-02     -0.17103914E-03     -0.39801729E-03      0.43321144E-03      0.42362035E-02     -0.13556528E-02      0.44478325E-02
      0.20000000E+00      0.10156233E-05     -0.11485029E-02      0.11485034E-02      0.33441226E-05      0.45771631E-05      0.56686487E-05      0.69921478E-01      0.49646880E-04      0.69921495E-01      0.69921478E-01      0.49646880E-04      0.69921495E-01     -0.22036379E-02      0.20904811E-02      0.30374547E-02     -0.21878286E-02      0.17928327E-02      0.28285761E-02     -0.39550483E-02      0.21341749E-02      0.44941195E-02     -0.63656170E-02      0.28951490E-02      0.69930657E-02     -0.10107391E-02      0.81092431E-03      0.12958363E-02     -0.25054000E-02      0.10288939E-02      0.27084408E-02     -0.67876790E-03      0.28312920E-02      0.29115186E-02     -0.11834941E-03      0.16788225E-02      0.16829889E-02      0.14536409E-02      0.84947279E-05      0.14536657E-02     -0.62876585E-04      0.35544607E-02      0.35550168E-02     -0.37484665E-03      0.23930772E-02      0.24222569E-02     -0.31665590E-03      0.15755829E-02      0.16070882E-02     -0.16348233E-03     -0.39619720E-03      0.42860086E-03      0.42351978E-02     -0.13514963E-02      0.44456094E-02
      0.22000000E+00     -0.35220960E-05     -0.11516264E-02      0.11516318E-02      0.35900842E-05      0.50735498E-05      0.62152725E-05      0.69828327E-01      0.76311796E-04      0.69828369E-01      0.69828327E-01      0.76311796E-04      0.69828369E-01     -0.22197649E-02      0.20942650E-02      0.30517703E-02     -0.21955810E-02      0.17927282E-02      0.28345106E-02     -0.39398282E-02      0.21273695E-02      0.44774935E-02     -0.63441996E-02      0.28914830E-02      0.69720544E-02     -0.10119959E-02      0.80823536E-03      0.12951371E-02     -0.25028922E-02      0.10261907E-02      0.27050945E-02     -0.67535897E-03      0.28158915E-02      0.28957477E-02     -0.12346562E-03      0.16628469E-02      0.16674242E-02      0.14446859E-02      0.19346845E-04      0.14448155E-02     -0.69056906E-04      0.35520986E-02      0.35527699E-02     -0.37092636E-03      0.23778465E-02      0.24066035E-02     -0.31587516E-03      0.15621340E-02      0.15937502E-02     -0.15555554E-03     -0.39464641E-03      0.42419725E-03      0.42333485E-02     -0.13471007E-02      0.44425127E-02
      0.24000000E+00     -0.70171161E-05     -0.11517852E-02      0.11518066E-02      0.37868811E-05      0.55321626E-05      0.67041250E-05      0.69735231E-01      0.98509145E-04      0.69735300E-01      0.69735231E-01      0.98509145E-04      0.69735300E-01     -0.22316692E-02      0.20955364E-02      0.30613102E-02     -0.22016846E-02      0.17911702E-02      0.28382575E-02     -0.39263369E-02      0.21212180E-02      0.44626995E-02     -0.63231544E-02      0.28877474E-02      0.69513571E-02     -0.10130213E-02      0.80609005E-03      0.12946016E-02     -0.25000997E-02      0.10235689E-02      0.27015165E-02     -0.66993678E-03      0.27995049E-02      0.28785488E-02     -0.12845265E-03      0.16469676E-02      0.16519692E-02      0.14360691E-02      0.31388308E-04      0.14364121E-02     -0.74854969E-04      0.35491182E-02      0.35499075E-02     -0.36591200E-03      0.23620127E-02      0.23901873E-02     -0.31550692E-03      0.15488234E-02      0.15806323E-02     -0.14719623E-03     -0.39366608E-03      0.42028527E-03      0.42295406E-02     -0.13423745E-02      0.44374523E-02
      0.26000000E+00     -0.10430435E-04     -0.11503391E-02      0.11503864E-02      0.39559923E-05      0.59569591E-05      0.71508906E-05      0.69642624E-01      0.11596539E-03      0.69642720E-01      0.69642624E-01      0.11596539E-03      0.69642720E-01     -0.22392447E-02      0.20945026E-02      0.30661308E-02     -0.22059923E-02      0.17885076E-02      0.28399228E-02     -0.39140462E-02      0.21155632E-02      0.44491983E-02     -0.63021780E-02      0.28839386E-02      0.69306961E-02     -0.10136025E-02      0.80433194E-03      0.12939629E-02     -0.24969991E-02      0.10209232E-02      0.26976450E-02     -0.66275206E-03      0.27822942E-02      0.28601401E-02     -0.13308288E-03      0.16312126E-02      0.16366324E-02      0.14280590E-02      0.44171896E-04      0.14287420E-02     -0.80305610E-04      0.35454286E-02      0.35463380E-02     -0.36041982E-03      0.23454079E-02      0.23729392E-02     -0.31487612E-03      0.15351511E-02      0.15671107E-02     -0.13830731E-03     -0.39303043E-03      0.41665553E-03      0.42251931E-02     -0.13376432E-02      0.44318784E-02
      0.28000000E+00     -0.13561810E-04     -0.11488192E-02      0.11488992E-02      0.40856119E-05      0.63588504E-05      0.75582540E-05      0.69550487E-01      0.12899051E-03      0.69550606E-01      0.69550487E-01      0.12899051E-03      0.69550606E-01     -0.22433442E-02      0.20914373E-02      0.30670349E-02     -0.22089353E-02      0.17850883E-02      0.28400591E-02     -0.39027139E-02      0.21103390E-02      0.44367450E-02     -0.62813516E-02      0.28798509E-02      0.69100593E-02     -0.10138707E-02      0.80292188E-03      0.12932971E-02     -0.24934622E-02      0.10182850E-02      0.26933730E-02     -0.65394353E-03      0.27641372E-02      0.28404396E-02     -0.13756569E-03      0.16154465E-02      0.16212932E-02      0.14205727E-02      0.57425820E-04      0.14217329E-02     -0.85302835E-04      0.35416390E-02      0.35426661E-02     -0.35479074E-03      0.23278958E-02      0.23547771E-02     -0.31518153E-03      0.15219072E-02      0.15542011E-02     -0.12910189E-03     -0.39242773E-03      0.41311841E-03      0.42178771E-02     -0.13326073E-02      0.44233844E-02
      0.30000000E+00     -0.16268944E-04     -0.11474264E-02      0.11475417E-02      0.41819330E-05      0.67527865E-05      0.79428389E-05      0.69458472E-01      0.13840944E-03      0.69458610E-01      0.69458472E-01      0.13840944E-03      0.69458610E-01     -0.22446083E-02      0.20866233E-02      0.30646800E-02     -0.22110161E-02      0.17810447E-02      0.28391394E-02     -0.38921608E-02      0.21053344E-02      0.44250817E-02     -0.62606827E-02      0.28751352E-02      0.68893069E-02     -0.10137706E-02      0.80163998E-03      0.12924231E-02     -0.24890493E-02      0.10146931E-02      0.26879301E-02     -0.64360700E-03      0.27451208E-02      0.28195599E-02     -0.13998459E-03      0.16003180E-02      0.16064288E-02      0.14133459E-02      0.71343662E-04      0.14151455E-02     -0.89147122E-04      0.35401577E-02      0.35412800E-02     -0.34906575E-03      0.23097018E-02      0.23359301E-02     -0.31935672E-03      0.15119646E-02      0.15453238E-02     -0.11968542E-03     -0.39214329E-03      0.41000117E-03      0.42021661E-02     -0.13296384E-02      0.44075093E-02
      0.32000000E+00     -0.18287722E-04     -0.11458031E-02      0.11459490E-02      0.42608977E-05      0.71769830E-05      0.83465163E-05      0.69366422E-01      0.14464394E-03      0.69366573E-01      0.69366422E-01      0.14464394E-03      0.69366573E-01     -0.22432043E-02      0.20803290E-02      0.30593683E-02     -0.22117674E-02      0.17765168E-02      0.28368868E-02     -0.38821294E-02      0.21007341E-02      0.44140698E-02     -0.62395915E-02      0.28710754E-02      0.68684479E-02     -0.10135064E-02      0.80072083E-03      0.12916458E-02     -0.24854246E-02      0.10122015E-02      0.26836332E-02     -0.63226721E-03      0.27252714E-02      0.27976537E-02     -0.14493190E-03      0.15848392E-02      0.15914524E-02      0.14062155E-02      0.85424870E-04      0.14088078E-02     -0.94274737E-04      0.35329718E-02      0.35342294E-02     -0.34288163E-03      0.22906733E-02      0.23161934E-02     -0.31818723E-03      0.14977899E-02      0.15312144E-02     -0.10971279E-03     -0.39209082E-03      0.40715121E-03      0.41962495E-02     -0.13249363E-02      0.44004507E-02
      0.34000000E+00     -0.19671210E-04     -0.11439118E-02      0.11440809E-02      0.42585506E-05      0.75963479E-05      0.87086023E-05      0.69274092E-01      0.14837694E-03      0.69274251E-01      0.69274092E-01      0.14837694E-03      0.69274251E-01     -0.22397986E-02      0.20727058E-02      0.30516893E-02     -0.22118284E-02      0.17715235E-02      0.28338102E-02     -0.38721647E-02      0.20962290E-02      0.44031620E-02     -0.62182111E-02      0.28666722E-02      0.68471862E-02     -0.10130861E-02      0.79992462E-03      0.12908226E-02     -0.24813603E-02      0.10094876E-02      0.26788456E-02     -0.61986606E-03      0.27045660E-02      0.27746912E-02     -0.14936439E-03      0.15693333E-02      0.15764253E-02      0.13991390E-02      0.99895333E-04      0.14027006E-02     -0.98631017E-04      0.35261040E-02      0.35274832E-02     -0.33641878E-03      0.22709537E-02      0.22957370E-02     -0.31784846E-03      0.14839258E-02      0.15175847E-02     -0.99527107E-04     -0.39207615E-03      0.40451125E-03      0.41876063E-02     -0.13186715E-02      0.43903236E-02
      0.36000000E+00     -0.20596433E-04     -0.11417747E-02      0.11419604E-02      0.42152182E-05      0.80284118E-05      0.90677153E-05      0.69181046E-01      0.15020332E-03      0.69181209E-01      0.69181046E-01      0.15020332E-03      0.69181209E-01     -0.22347450E-02      0.20640511E-02      0.30421032E-02     -0.22113085E-02      0.17661990E-02      0.28300785E-02     -0.38626010E-02      0.20917735E-02      0.43926305E-02     -0.61968733E-02      0.28619858E-02      0.68258480E-02     -0.10125114E-02      0.79928418E-03      0.12899746E-02     -0.24768568E-02      0.10066913E-02      0.26736206E-02     -0.60658585E-03      0.26831937E-02      0.27509043E-02     -0.15345070E-03      0.15539022E-02      0.15614606E-02      0.13919795E-02      0.11473415E-03      0.13967000E-02     -0.10264414E-03      0.35192478E-02      0.35207444E-02     -0.32970428E-03      0.22505734E-02      0.22745956E-02     -0.31836152E-03      0.14701208E-02      0.15041972E-02     -0.89067638E-04     -0.39206690E-03      0.40205658E-03      0.41767270E-02     -0.13124499E-02      0.43780787E-02
