   1.900   0.241    0.5835E-01    0.1079E-01    0.7268E-02    0.6273E+04
   1.920   0.242    0.5818E-01    0.1097E-01    0.7411E-02    0.6274E+04
   1.940   0.244    0.5800E-01    0.1114E-01    0.7552E-02    0.6276E+04
   1.960   0.246    0.5782E-01    0.1132E-01    0.7694E-02    0.6277E+04
   1.980   0.248    0.5764E-01    0.1149E-01    0.7836E-02    0.6278E+04
   2.000   0.250    0.5746E-01    0.1166E-01    0.7980E-02    0.6280E+04
   2.020   0.251    0.5728E-01    0.1183E-01    0.8123E-02    0.6281E+04
   2.040   0.253    0.5710E-01    0.1201E-01    0.8266E-02    0.6282E+04
   2.060   0.255    0.5691E-01    0.1218E-01    0.8409E-02    0.6284E+04
   2.080   0.257    0.5673E-01    0.1235E-01    0.8554E-02    0.6285E+04
   2.100   0.258    0.5655E-01    0.1252E-01    0.8697E-02    0.6286E+04
   2.120   0.260    0.5637E-01    0.1269E-01    0.8841E-02    0.6287E+04
   2.140   0.262    0.5618E-01    0.1286E-01    0.8986E-02    0.6288E+04
   2.160   0.264    0.5600E-01    0.1303E-01    0.9130E-02    0.6290E+04
   2.180   0.265    0.5581E-01    0.1320E-01    0.9274E-02    0.6291E+04
   2.200   0.267    0.5563E-01    0.1337E-01    0.9418E-02    0.6292E+04
   2.220   0.269    0.5544E-01    0.1353E-01    0.9562E-02    0.6293E+04
   2.240   0.270    0.5526E-01    0.1370E-01    0.9705E-02    0.6294E+04
   2.260   0.272    0.5507E-01    0.1387E-01    0.9849E-02    0.6295E+04
   2.280   0.274    0.5488E-01    0.1403E-01    0.9993E-02    0.6296E+04
   2.300   0.275    0.5470E-01    0.1420E-01    0.1014E-01    0.6297E+04
   2.320   0.277    0.5451E-01    0.1436E-01    0.1028E-01    0.6298E+04
   2.340   0.278    0.5432E-01    0.1452E-01    0.1042E-01    0.6299E+04
   2.360   0.280    0.5413E-01    0.1468E-01    0.1057E-01    0.6300E+04
   2.380   0.281    0.5395E-01    0.1484E-01    0.1071E-01    0.6301E+04
   2.400   0.283    0.5376E-01    0.1500E-01    0.1085E-01    0.6302E+04
   2.420   0.285    0.5357E-01    0.1516E-01    0.1099E-01    0.6303E+04
   2.440   0.286    0.5338E-01    0.1532E-01    0.1113E-01    0.6304E+04
   2.460   0.288    0.5320E-01    0.1548E-01    0.1127E-01    0.6305E+04
   2.480   0.289    0.5300E-01    0.1563E-01    0.1142E-01    0.6306E+04
   2.500   0.291    0.5281E-01    0.1579E-01    0.1155E-01    0.6307E+04
   2.520   0.292    0.5262E-01    0.1594E-01    0.1170E-01    0.6307E+04
   2.540   0.294    0.5243E-01    0.1609E-01    0.1184E-01    0.6308E+04
   2.560   0.295    0.5224E-01    0.1624E-01    0.1197E-01    0.6309E+04
   2.580   0.297    0.5205E-01    0.1639E-01    0.1212E-01    0.6310E+04
   2.600   0.298    0.5186E-01    0.1654E-01    0.1225E-01    0.6311E+04
   2.620   0.300    0.5167E-01    0.1669E-01    0.1239E-01    0.6311E+04
   2.640   0.301    0.5148E-01    0.1683E-01    0.1253E-01    0.6312E+04
   2.660   0.302    0.5129E-01    0.1698E-01    0.1266E-01    0.6313E+04
   2.680   0.304    0.5109E-01    0.1712E-01    0.1280E-01    0.6314E+04
   2.700   0.305    0.5090E-01    0.1726E-01    0.1293E-01    0.6314E+04
   2.720   0.307    0.5071E-01    0.1740E-01    0.1307E-01    0.6315E+04
   2.740   0.308    0.5052E-01    0.1754E-01    0.1320E-01    0.6316E+04
   2.760   0.309    0.5033E-01    0.1768E-01    0.1333E-01    0.6316E+04
   2.780   0.311    0.5014E-01    0.1782E-01    0.1346E-01    0.6317E+04
   2.800   0.312    0.4994E-01    0.1796E-01    0.1360E-01    0.6318E+04
   2.820   0.314    0.4975E-01    0.1809E-01    0.1372E-01    0.6318E+04
