    0.64000E+00    0.40000E+01    0.00000E+00    0.30366E+00    0.15269E+02
    0.64000E+00    0.50000E+01    0.00000E+00    0.25541E+00    0.72738E+01
    0.64000E+00    0.60000E+01    0.00000E+00    0.20009E+00    0.21604E+01
    0.64000E+00    0.70000E+01    0.00000E+00    0.13764E+00    0.28479E+00
    0.64000E+00    0.80000E+01    0.00000E+00    0.54696E-01    0.14380E-01
    0.64000E+00    0.90000E+01    0.00000E+00    0.42347E-09    0.26597E-10
    0.64000E+00    0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.64000E+00    0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.64000E+00    0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.64000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.66000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.66000E+00   -0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.66000E+00   -0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.66000E+00   -0.10000E+02    0.00000E+00    0.36368E-06    0.22842E-07
    0.66000E+00   -0.90000E+01    0.00000E+00    0.41565E-02    0.26106E-03
    0.66000E+00   -0.80000E+01    0.00000E+00    0.57601E-01    0.16552E-01
    0.66000E+00   -0.70000E+01    0.00000E+00    0.14310E+00    0.32220E+00
    0.66000E+00   -0.60000E+01    0.00000E+00    0.19961E+00    0.21289E+01
    0.66000E+00   -0.50000E+01    0.00000E+00    0.25390E+00    0.70873E+01
    0.66000E+00   -0.40000E+01    0.00000E+00    0.30294E+00    0.15118E+02
    0.66000E+00   -0.30000E+01    0.00000E+00    0.33407E+00    0.22757E+02
    0.66000E+00   -0.20000E+01    0.00000E+00    0.35563E+00    0.29494E+02
    0.66000E+00   -0.10000E+01    0.00000E+00    0.36833E+00    0.34095E+02
    0.66000E+00    0.00000E+00    0.00000E+00    0.37096E+00    0.35110E+02
    0.66000E+00    0.10000E+01    0.00000E+00    0.36819E+00    0.34043E+02
    0.66000E+00    0.20000E+01    0.00000E+00    0.35920E+00    0.30738E+02
    0.66000E+00    0.30000E+01    0.00000E+00    0.33375E+00    0.22667E+02
    0.66000E+00    0.40000E+01    0.00000E+00    0.30120E+00    0.14755E+02
    0.66000E+00    0.50000E+01    0.00000E+00    0.25353E+00    0.70409E+01
    0.66000E+00    0.60000E+01    0.00000E+00    0.19917E+00    0.20993E+01
    0.66000E+00    0.70000E+01    0.00000E+00    0.13652E+00    0.27747E+00
    0.66000E+00    0.80000E+01    0.00000E+00    0.54280E-01    0.14089E-01
    0.66000E+00    0.90000E+01    0.00000E+00    0.92548E-06    0.58127E-07
    0.66000E+00    0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.66000E+00    0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.66000E+00    0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.66000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.68000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.68000E+00   -0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.68000E+00   -0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.68000E+00   -0.10000E+02    0.00000E+00    0.10680E-05    0.67077E-07
    0.68000E+00   -0.90000E+01    0.00000E+00    0.41483E-02    0.26054E-03
    0.68000E+00   -0.80000E+01    0.00000E+00    0.57181E-01    0.16222E-01
    0.68000E+00   -0.70000E+01    0.00000E+00    0.14190E+00    0.31373E+00
    0.68000E+00   -0.60000E+01    0.00000E+00    0.19871E+00    0.20693E+01
    0.68000E+00   -0.50000E+01    0.00000E+00    0.25209E+00    0.68660E+01
    0.68000E+00   -0.40000E+01    0.00000E+00    0.30053E+00    0.14618E+02
    0.68000E+00   -0.30000E+01    0.00000E+00    0.33133E+00    0.21989E+02
    0.68000E+00   -0.20000E+01    0.00000E+00    0.35336E+00    0.28723E+02
    0.68000E+00   -0.10000E+01    0.00000E+00    0.36730E+00    0.33706E+02
    0.68000E+00    0.00000E+00    0.00000E+00    0.36990E+00    0.34700E+02
    0.68000E+00    0.10000E+01    0.00000E+00    0.36717E+00    0.33655E+02
    0.68000E+00    0.20000E+01    0.00000E+00    0.35743E+00    0.30118E+02
    0.68000E+00    0.30000E+01    0.00000E+00    0.33103E+00    0.21907E+02
    0.68000E+00    0.40000E+01    0.00000E+00    0.29883E+00    0.14271E+02
    0.68000E+00    0.50000E+01    0.00000E+00    0.25172E+00    0.68222E+01
    0.68000E+00    0.60000E+01    0.00000E+00    0.19829E+00    0.20416E+01
    0.68000E+00    0.70000E+01    0.00000E+00    0.13545E+00    0.27057E+00
    0.68000E+00    0.80000E+01    0.00000E+00    0.53885E-01    0.13818E-01
    0.68000E+00    0.90000E+01    0.00000E+00    0.80279E-08    0.50422E-09
    0.68000E+00    0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.68000E+00    0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.68000E+00    0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.68000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.70000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.70000E+00   -0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.70000E+00   -0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.70000E+00   -0.10000E+02    0.00000E+00    0.16357E-08    0.10273E-09
    0.70000E+00   -0.90000E+01    0.00000E+00    0.41674E-02    0.26175E-03
    0.70000E+00   -0.80000E+01    0.00000E+00    0.56771E-01    0.15905E-01
    0.70000E+00   -0.70000E+01    0.00000E+00    0.14074E+00    0.30571E+00
    0.70000E+00   -0.60000E+01    0.00000E+00    0.19786E+00    0.20130E+01
    0.70000E+00   -0.50000E+01    0.00000E+00    0.25034E+00    0.66576E+01
    0.70000E+00   -0.40000E+01    0.00000E+00    0.29821E+00    0.14148E+02
    0.70000E+00   -0.30000E+01    0.00000E+00    0.32868E+00    0.21267E+02
    0.70000E+00   -0.20000E+01    0.00000E+00    0.35088E+00    0.27898E+02
    0.70000E+00   -0.10000E+01    0.00000E+00    0.36628E+00    0.33318E+02
    0.70000E+00    0.00000E+00    0.00000E+00    0.36884E+00    0.34293E+02
    0.70000E+00    0.10000E+01    0.00000E+00    0.36614E+00    0.33268E+02
    0.70000E+00    0.20000E+01    0.00000E+00    0.35536E+00    0.29403E+02
    0.70000E+00    0.30000E+01    0.00000E+00    0.32840E+00    0.21192E+02
    0.70000E+00    0.40000E+01    0.00000E+00    0.29654E+00    0.13816E+02
    0.70000E+00    0.50000E+01    0.00000E+00    0.24999E+00    0.66161E+01
    0.70000E+00    0.60000E+01    0.00000E+00    0.19746E+00    0.19872E+01
    0.70000E+00    0.70000E+01    0.00000E+00    0.13443E+00    0.26407E+00
    0.70000E+00    0.80000E+01    0.00000E+00    0.53501E-01    0.13559E-01
    0.70000E+00    0.90000E+01    0.00000E+00    0.69221E-06    0.43476E-07
    0.70000E+00    0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.70000E+00    0.11000E+02    0.00000E+00    0.50789E-09    0.31900E-10
    0.70000E+00    0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.70000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.72000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.72000E+00   -0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.72000E+00   -0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.72000E+00   -0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.72000E+00   -0.90000E+01    0.00000E+00    0.41702E-02    0.26192E-03
    0.72000E+00   -0.80000E+01    0.00000E+00    0.56376E-01    0.15605E-01
    0.72000E+00   -0.70000E+01    0.00000E+00    0.13963E+00    0.29812E+00
    0.72000E+00   -0.60000E+01    0.00000E+00    0.19704E+00    0.19598E+01
    0.72000E+00   -0.50000E+01    0.00000E+00    0.24866E+00    0.64610E+01
    0.72000E+00   -0.40000E+01    0.00000E+00    0.29597E+00    0.13705E+02
    0.72000E+00   -0.30000E+01    0.00000E+00    0.32612E+00    0.20586E+02
    0.72000E+00   -0.20000E+01    0.00000E+00    0.34824E+00    0.27039E+02
    0.72000E+00   -0.10000E+01    0.00000E+00    0.36524E+00    0.32932E+02
    0.72000E+00    0.00000E+00    0.00000E+00    0.36779E+00    0.33889E+02
    0.72000E+00    0.10000E+01    0.00000E+00    0.36512E+00    0.32885E+02
    0.72000E+00    0.20000E+01    0.00000E+00    0.35301E+00    0.28605E+02
    0.72000E+00    0.30000E+01    0.00000E+00    0.32587E+00    0.20518E+02
    0.72000E+00    0.40000E+01    0.00000E+00    0.29433E+00    0.13387E+02
    0.72000E+00    0.50000E+01    0.00000E+00    0.24832E+00    0.64217E+01
    0.72000E+00    0.60000E+01    0.00000E+00    0.19667E+00    0.19358E+01
    0.72000E+00    0.70000E+01    0.00000E+00    0.13345E+00    0.25794E+00
    0.72000E+00    0.80000E+01    0.00000E+00    0.53127E-01    0.13309E-01
    0.72000E+00    0.90000E+01    0.00000E+00    0.67442E-08    0.42359E-09
    0.72000E+00    0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.72000E+00    0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.72000E+00    0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.72000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.74000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.74000E+00   -0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.74000E+00   -0.11000E+02    0.00000E+00    0.99956E-09    0.62780E-10
    0.74000E+00   -0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.74000E+00   -0.90000E+01    0.00000E+00    0.41643E-02    0.26155E-03
    0.74000E+00   -0.80000E+01    0.00000E+00    0.55998E-01    0.15323E-01
    0.74000E+00   -0.70000E+01    0.00000E+00    0.13857E+00    0.29094E+00
    0.74000E+00   -0.60000E+01    0.00000E+00    0.19626E+00    0.19095E+01
    0.74000E+00   -0.50000E+01    0.00000E+00    0.24704E+00    0.62752E+01
    0.74000E+00   -0.40000E+01    0.00000E+00    0.29380E+00    0.13285E+02
    0.74000E+00   -0.30000E+01    0.00000E+00    0.32365E+00    0.19944E+02
    0.74000E+00   -0.20000E+01    0.00000E+00    0.34550E+00    0.26169E+02
    0.74000E+00   -0.10000E+01    0.00000E+00    0.36421E+00    0.32548E+02
    0.74000E+00    0.00000E+00    0.00000E+00    0.36673E+00    0.33489E+02
    0.74000E+00    0.10000E+01    0.00000E+00    0.36409E+00    0.32503E+02
    0.74000E+00    0.20000E+01    0.00000E+00    0.35042E+00    0.27747E+02
    0.74000E+00    0.30000E+01    0.00000E+00    0.32342E+00    0.19883E+02
    0.74000E+00    0.40000E+01    0.00000E+00    0.29220E+00    0.12981E+02
    0.74000E+00    0.50000E+01    0.00000E+00    0.24671E+00    0.62378E+01
    0.74000E+00    0.60000E+01    0.00000E+00    0.19591E+00    0.18871E+01
    0.74000E+00    0.70000E+01    0.00000E+00    0.13251E+00    0.25215E+00
    0.74000E+00    0.80000E+01    0.00000E+00    0.52762E-01    0.13070E-01
    0.74000E+00    0.90000E+01    0.00000E+00    0.21401E-08    0.13442E-09
    0.74000E+00    0.10000E+02    0.00000E+00    0.32772E-08    0.20584E-09
    0.74000E+00    0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.74000E+00    0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.74000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.76000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.76000E+00   -0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.76000E+00   -0.11000E+02    0.00000E+00    0.33089E-08    0.20782E-09
    0.76000E+00   -0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.76000E+00   -0.90000E+01    0.00000E+00    0.41651E-02    0.26160E-03
    0.76000E+00   -0.80000E+01    0.00000E+00    0.55639E-01    0.15058E-01
    0.76000E+00   -0.70000E+01    0.00000E+00    0.13754E+00    0.28414E+00
    0.76000E+00   -0.60000E+01    0.00000E+00    0.19552E+00    0.18618E+01
    0.76000E+00   -0.50000E+01    0.00000E+00    0.24548E+00    0.60992E+01
    0.76000E+00   -0.40000E+01    0.00000E+00    0.29171E+00    0.12889E+02
    0.76000E+00   -0.30000E+01    0.00000E+00    0.32127E+00    0.19336E+02
    0.76000E+00   -0.20000E+01    0.00000E+00    0.34272E+00    0.25306E+02
    0.76000E+00   -0.10000E+01    0.00000E+00    0.36317E+00    0.32168E+02
    0.76000E+00    0.00000E+00    0.00000E+00    0.36568E+00    0.33093E+02
    0.76000E+00    0.10000E+01    0.00000E+00    0.36306E+00    0.32126E+02
    0.76000E+00    0.20000E+01    0.00000E+00    0.34766E+00    0.26852E+02
    0.76000E+00    0.30000E+01    0.00000E+00    0.32105E+00    0.19282E+02
    0.76000E+00    0.40000E+01    0.00000E+00    0.29013E+00    0.12597E+02
    0.76000E+00    0.50000E+01    0.00000E+00    0.24516E+00    0.60636E+01
    0.76000E+00    0.60000E+01    0.00000E+00    0.19519E+00    0.18410E+01
    0.76000E+00    0.70000E+01    0.00000E+00    0.13161E+00    0.24669E+00
    0.76000E+00    0.80000E+01    0.00000E+00    0.52409E-01    0.12842E-01
    0.76000E+00    0.90000E+01    0.00000E+00    0.22792E-08    0.14315E-09
    0.76000E+00    0.10000E+02    0.00000E+00    0.38227E-09    0.24010E-10
    0.76000E+00    0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.76000E+00    0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.76000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.78000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.78000E+00   -0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.78000E+00   -0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.78000E+00   -0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.78000E+00   -0.90000E+01    0.00000E+00    0.41792E-02    0.26249E-03
    0.78000E+00   -0.80000E+01    0.00000E+00    0.55299E-01    0.14811E-01
    0.78000E+00   -0.70000E+01    0.00000E+00    0.13656E+00    0.27770E+00
    0.78000E+00   -0.60000E+01    0.00000E+00    0.19480E+00    0.18165E+01
    0.78000E+00   -0.50000E+01    0.00000E+00    0.24397E+00    0.59323E+01
    0.78000E+00   -0.40000E+01    0.00000E+00    0.28967E+00    0.12513E+02
    0.78000E+00   -0.30000E+01    0.00000E+00    0.31895E+00    0.18761E+02
    0.78000E+00   -0.20000E+01    0.00000E+00    0.33994E+00    0.24463E+02
    0.78000E+00   -0.10000E+01    0.00000E+00    0.36214E+00    0.31790E+02
    0.78000E+00    0.00000E+00    0.00000E+00    0.36462E+00    0.32701E+02
    0.78000E+00    0.10000E+01    0.00000E+00    0.36203E+00    0.31751E+02
    0.78000E+00    0.20000E+01    0.00000E+00    0.34477E+00    0.25940E+02
    0.78000E+00    0.30000E+01    0.00000E+00    0.31876E+00    0.18714E+02
    0.78000E+00    0.40000E+01    0.00000E+00    0.28813E+00    0.12232E+02
    0.78000E+00    0.50000E+01    0.00000E+00    0.24366E+00    0.58983E+01
    0.78000E+00    0.60000E+01    0.00000E+00    0.19450E+00    0.17973E+01
    0.78000E+00    0.70000E+01    0.00000E+00    0.13075E+00    0.24153E+00
    0.78000E+00    0.80000E+01    0.00000E+00    0.52068E-01    0.12624E-01
    0.78000E+00    0.90000E+01    0.00000E+00    0.15491E-06    0.97293E-08
    0.78000E+00    0.10000E+02    0.00000E+00    0.42256E-08    0.26540E-09
    0.78000E+00    0.11000E+02    0.00000E+00    0.17738E-08    0.11141E-09
    0.78000E+00    0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.78000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.80000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.80000E+00   -0.12000E+02    0.00000E+00    0.86623E-09    0.54406E-10
    0.80000E+00   -0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.80000E+00   -0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.80000E+00   -0.90000E+01    0.00000E+00    0.42063E-02    0.26419E-03
    0.80000E+00   -0.80000E+01    0.00000E+00    0.54978E-01    0.14580E-01
    0.80000E+00   -0.70000E+01    0.00000E+00    0.13561E+00    0.27159E+00
    0.80000E+00   -0.60000E+01    0.00000E+00    0.19412E+00    0.17736E+01
    0.80000E+00   -0.50000E+01    0.00000E+00    0.24252E+00    0.57737E+01
    0.80000E+00   -0.40000E+01    0.00000E+00    0.28770E+00    0.12156E+02
    0.80000E+00   -0.30000E+01    0.00000E+00    0.31671E+00    0.18216E+02
    0.80000E+00   -0.20000E+01    0.00000E+00    0.33718E+00    0.23649E+02
    0.80000E+00   -0.10000E+01    0.00000E+00    0.36110E+00    0.31416E+02
    0.80000E+00    0.00000E+00    0.00000E+00    0.36357E+00    0.32314E+02
    0.80000E+00    0.10000E+01    0.00000E+00    0.36100E+00    0.31381E+02
    0.80000E+00    0.20000E+01    0.00000E+00    0.34182E+00    0.25030E+02
    0.80000E+00    0.30000E+01    0.00000E+00    0.31654E+00    0.18175E+02
    0.80000E+00    0.40000E+01    0.00000E+00    0.28619E+00    0.11887E+02
    0.80000E+00    0.50000E+01    0.00000E+00    0.24222E+00    0.57414E+01
    0.80000E+00    0.60000E+01    0.00000E+00    0.19384E+00    0.17558E+01
    0.80000E+00    0.70000E+01    0.00000E+00    0.12994E+00    0.23665E+00
    0.80000E+00    0.80000E+01    0.00000E+00    0.51741E-01    0.12418E-01
    0.80000E+00    0.90000E+01    0.00000E+00    0.44232E-08    0.27781E-09
    0.80000E+00    0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.80000E+00    0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.80000E+00    0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.80000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.82000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.82000E+00   -0.12000E+02    0.00000E+00    0.62132E-08    0.39024E-09
    0.82000E+00   -0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.82000E+00   -0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.82000E+00   -0.90000E+01    0.00000E+00    0.42432E-02    0.26651E-03
    0.82000E+00   -0.80000E+01    0.00000E+00    0.54676E-01    0.14366E-01
    0.82000E+00   -0.70000E+01    0.00000E+00    0.13470E+00    0.26579E+00
    0.82000E+00   -0.60000E+01    0.00000E+00    0.19347E+00    0.17327E+01
    0.82000E+00   -0.50000E+01    0.00000E+00    0.24111E+00    0.56230E+01
    0.82000E+00   -0.40000E+01    0.00000E+00    0.28579E+00    0.11817E+02
    0.82000E+00   -0.30000E+01    0.00000E+00    0.31453E+00    0.17698E+02
    0.82000E+00   -0.20000E+01    0.00000E+00    0.33476E+00    0.22954E+02
    0.82000E+00   -0.10000E+01    0.00000E+00    0.36006E+00    0.31044E+02
    0.82000E+00    0.00000E+00    0.00000E+00    0.36252E+00    0.31931E+02
    0.82000E+00    0.10000E+01    0.00000E+00    0.35998E+00    0.31014E+02
    0.82000E+00    0.20000E+01    0.00000E+00    0.33880E+00    0.24126E+02
    0.82000E+00    0.30000E+01    0.00000E+00    0.31439E+00    0.17664E+02
    0.82000E+00    0.40000E+01    0.00000E+00    0.28431E+00    0.11558E+02
    0.82000E+00    0.50000E+01    0.00000E+00    0.24081E+00    0.55920E+01
    0.82000E+00    0.60000E+01    0.00000E+00    0.19321E+00    0.17163E+01
    0.82000E+00    0.70000E+01    0.00000E+00    0.12915E+00    0.23206E+00
    0.82000E+00    0.80000E+01    0.00000E+00    0.51427E-01    0.12223E-01
    0.82000E+00    0.90000E+01    0.00000E+00    0.50953E-08    0.32002E-09
    0.82000E+00    0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.82000E+00    0.11000E+02    0.00000E+00    0.18941E-08    0.11897E-09
    0.82000E+00    0.12000E+02    0.00000E+00    0.80677E-09    0.50671E-10
    0.82000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.84000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.84000E+00   -0.12000E+02    0.00000E+00    0.13130E-07    0.82467E-09
    0.84000E+00   -0.11000E+02    0.00000E+00    0.14780E-08    0.92831E-10
    0.84000E+00   -0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.84000E+00   -0.90000E+01    0.00000E+00    0.42906E-02    0.26948E-03
    0.84000E+00   -0.80000E+01    0.00000E+00    0.54393E-01    0.14168E-01
    0.84000E+00   -0.70000E+01    0.00000E+00    0.13382E+00    0.26028E+00
    0.84000E+00   -0.60000E+01    0.00000E+00    0.19284E+00    0.16938E+01
    0.84000E+00   -0.50000E+01    0.00000E+00    0.23974E+00    0.54794E+01
    0.84000E+00   -0.40000E+01    0.00000E+00    0.28394E+00    0.11494E+02
    0.84000E+00   -0.30000E+01    0.00000E+00    0.31242E+00    0.17205E+02
    0.84000E+00   -0.20000E+01    0.00000E+00    0.33233E+00    0.22267E+02
    0.84000E+00   -0.10000E+01    0.00000E+00    0.35898E+00    0.30660E+02
