 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5222E-100 5.5222E-100 5.5221E-100 5.5220E-100
 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5222E-100 5.5222E-100 5.5221E-100 5.5220E-100
 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5222E-100 5.5222E-100 5.5221E-100 5.5220E-100
 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5222E-100 5.5222E-100 5.5221E-100 5.5220E-100
 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5222E-100 5.5222E-100 5.5221E-100 5.5220E-100
 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5222E-100 5.5222E-100 5.5221E-100 5.5220E-100
 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5222E-100 5.5222E-100 5.5221E-100 5.5220E-100
 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5222E-100 5.5222E-100 5.5221E-100 5.5220E-100
 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5222E-100 5.5222E-100 5.5221E-100 5.5220E-100
 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5222E-100 5.5222E-100 5.5221E-100 5.5220E-100
 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5223E-100 5.5222E-100 5.5222E-100 5.5221E-100 5.5220E-100
