   1.220    0.8118E+00    0.7928E+01    0.2892E+03    0.1879E+02    0.9840E+01
   1.240    0.8231E+00    0.7792E+01    0.2880E+03    0.1910E+02    0.1021E+02
   1.260    0.8343E+00    0.7659E+01    0.2869E+03    0.1940E+02    0.1059E+02
   1.280    0.8454E+00    0.7530E+01    0.2858E+03    0.1970E+02    0.1096E+02
   1.300    0.8564E+00    0.7404E+01    0.2847E+03    0.1998E+02    0.1133E+02
   1.320    0.8673E+00    0.7281E+01    0.2836E+03    0.2027E+02    0.1171E+02
   1.340    0.8780E+00    0.7161E+01    0.2825E+03    0.2054E+02    0.1209E+02
   1.360    0.8887E+00    0.7043E+01    0.2815E+03    0.2081E+02    0.1246E+02
   1.380    0.8993E+00    0.6928E+01    0.2804E+03    0.2108E+02    0.1284E+02
   1.400    0.9098E+00    0.6816E+01    0.2794E+03    0.2134E+02    0.1322E+02
   1.420    0.9202E+00    0.6707E+01    0.2783E+03    0.2160E+02    0.1361E+02
   1.440    0.9305E+00    0.6599E+01    0.2773E+03    0.2186E+02    0.1400E+02
   1.460    0.9407E+00    0.6495E+01    0.2763E+03    0.2212E+02    0.1439E+02
   1.480    0.9508E+00    0.6392E+01    0.2753E+03    0.2239E+02    0.1479E+02
   1.500    0.9608E+00    0.6291E+01    0.2743E+03    0.2266E+02    0.1519E+02
   1.520    0.9707E+00    0.6193E+01    0.2733E+03    0.2293E+02    0.1560E+02
   1.540    0.9805E+00    0.6097E+01    0.2723E+03    0.2320E+02    0.1597E+02
   1.560    0.9903E+00    0.6003E+01    0.2713E+03    0.2349E+02    0.1616E+02
   1.580    0.9999E+00    0.5911E+01    0.2703E+03    0.2378E+02    0.1636E+02
   1.600    0.1010E+01    0.5821E+01    0.2693E+03    0.2409E+02    0.1656E+02
   1.620    0.1019E+01    0.5732E+01    0.2683E+03    0.2440E+02    0.1676E+02
   1.640    0.1028E+01    0.5646E+01    0.2674E+03    0.2471E+02    0.1697E+02
   1.660    0.1038E+01    0.5562E+01    0.2664E+03    0.2504E+02    0.1718E+02
   1.680    0.1047E+01    0.5479E+01    0.2655E+03    0.2538E+02    0.1739E+02
   1.700    0.1056E+01    0.5398E+01    0.2645E+03    0.2573E+02    0.1761E+02
   1.720    0.1065E+01    0.5319E+01    0.2636E+03    0.2608E+02    0.1783E+02
   1.740    0.1074E+01    0.5241E+01    0.2626E+03    0.2645E+02    0.1806E+02
   1.760    0.1083E+01    0.5165E+01    0.2617E+03    0.2682E+02    0.1830E+02
   1.780    0.1092E+01    0.5090E+01    0.2608E+03    0.2721E+02    0.1853E+02
   1.800    0.1101E+01    0.5017E+01    0.2598E+03    0.2760E+02    0.1877E+02
   1.820    0.1110E+01    0.4946E+01    0.2589E+03    0.2799E+02    0.1902E+02
   1.840    0.1119E+01    0.4876E+01    0.2580E+03    0.2837E+02    0.1927E+02
   1.860    0.1127E+01    0.4807E+01    0.2571E+03    0.2876E+02    0.1953E+02
   1.880    0.1136E+01    0.4740E+01    0.2562E+03    0.2915E+02    0.1979E+02
   1.900    0.1144E+01    0.4674E+01    0.2553E+03    0.2955E+02    0.2006E+02
   1.920    0.1153E+01    0.4609E+01    0.2544E+03    0.2994E+02    0.2033E+02
   1.940    0.1161E+01    0.4546E+01    0.2535E+03    0.3034E+02    0.2061E+02
   1.960    0.1169E+01    0.4484E+01    0.2526E+03    0.3074E+02    0.2090E+02
   1.980    0.1177E+01    0.4422E+01    0.2517E+03    0.3113E+02    0.2119E+02
   2.000    0.1186E+01    0.4362E+01    0.2508E+03    0.3153E+02    0.2149E+02
   2.020    0.1194E+01    0.4304E+01    0.2499E+03    0.3193E+02    0.2180E+02
   2.040    0.1202E+01    0.4246E+01    0.2490E+03    0.3233E+02    0.2211E+02
   2.060    0.1210E+01    0.4189E+01    0.2481E+03    0.3272E+02    0.2243E+02
   2.080    0.1218E+01    0.4133E+01    0.2472E+03    0.3312E+02    0.2275E+02
   2.100    0.1225E+01    0.4079E+01    0.2464E+03    0.3351E+02    0.2308E+02
   2.120    0.1233E+01    0.4025E+01    0.2455E+03    0.3390E+02    0.2343E+02
   2.140    0.1241E+01    0.3972E+01    0.2446E+03    0.3429E+02    0.2377E+02
   2.160    0.1249E+01    0.3920E+01    0.2438E+03    0.3468E+02    0.2413E+02
   2.180    0.1256E+01    0.3869E+01    0.2429E+03    0.3506E+02    0.2449E+02
